edgeId,diagramId,fromNode,toNode,label,actor,tcId,tcType,priority,automated,notes
E_M2_D003_03,M2_DLG-003,,,"E_M2_D003_03: 권한 있음",manager,TC-003-012-BND,boundary,P2,Y,
E_M2_D003_04,M2_DLG-003,,,"E_M2_D003_04: 참조 데이터 있음",manager,TC-003-013-BND,boundary,P2,Y,
E_M2_D003_05,M2_DLG-003,,,"E_M2_D003_05: 참조 없음",manager,TC-003-014-NEG,negative,P1,Y,
E_M2_D003_06,M2_DLG-003,,,"E_M2_D003_06: 확인",manager,TC-003-015-BND,boundary,P2,Y,
E_M2_D003_07,M2_DLG-003,,,"E_M2_D003_07: 확인",manager,TC-003-016-BND,boundary,P2,Y,
E_M3_D003_01,M3_DLG-003,,,"E_M3_D003_01",manager,TC-003-017-BND,boundary,P2,Y,
E_M3_D003_02,M3_DLG-003,,,"E_M3_D003_02: 삭제 확인",manager,TC-003-018-BND,boundary,P2,Y,
E_M3_D003_03,M3_DLG-003,,,"E_M3_D003_03: 취소",manager,TC-003-019-BND,boundary,P2,Y,
E_M3_D003_06,M3_DLG-003,,,"E_M3_D003_06: 목록 컨텍스트",manager,TC-003-020-BND,boundary,P2,Y,
E_M3_D003_07,M3_DLG-003,,,"E_M3_D003_07: 상세 컨텍스트",manager,TC-003-021-BND,boundary,P2,Y,
E_M1_D004_01,M1_DLG-004,,,"E_M1_D004_01",manager,TC-004-001-BND,boundary,P2,Y,
E_M1_D004_02,M1_DLG-004,,,"E_M1_D004_02",manager,TC-004-002-BND,boundary,P2,Y,
E_M1_D004_03,M1_DLG-004,,,"E_M1_D004_03: 저장 버튼",manager,TC-004-003-BND,boundary,P2,Y,
E_M1_D004_04,M1_DLG-004,,,"E_M1_D004_04: 취소 버튼",manager,TC-004-004-BND,boundary,P2,Y,
E_M1_D004_05,M1_DLG-004,,,"E_M1_D004_05: ESC",manager,TC-004-005-BND,boundary,P2,Y,
E_M1_D004_06,M1_DLG-004,,,"E_M1_D004_06: 배경 클릭",manager,TC-004-006-BND,boundary,P2,Y,
E_M1_D004_09,M1_DLG-004,,,"E_M1_D004_09",manager,TC-004-007-BND,boundary,P2,Y,
E_M1_D004_10,M1_DLG-004,,,"E_M1_D004_10",manager,TC-004-008-BND,boundary,P2,Y,
E_M1_D004_11,M1_DLG-004,,,"E_M1_D004_11",manager,TC-004-009-BND,boundary,P2,Y,
E_M2_D004_02,M2_DLG-004,,,"E_M2_D004_02: 유효성 실패",manager,TC-004-010-NEG,negative,P1,Y,
E_M2_D004_03,M2_DLG-004,,,"E_M2_D004_03: 유효성 통과",manager,TC-004-011-BND,boundary,P2,Y,
E_M3_D004_01,M3_DLG-004,,,"E_M3_D004_01",manager,TC-004-012-BND,boundary,P2,Y,
E_M3_D004_02,M3_DLG-004,,,"E_M3_D004_02: 저장 확인",manager,TC-004-013-BND,boundary,P2,Y,
E_M3_D004_03,M3_DLG-004,,,"E_M3_D004_03: 취소",manager,TC-004-014-BND,boundary,P2,Y,
E_M3_D004_07,M3_DLG-004,,,"E_M3_D004_07: 저장 후 이탈 예정",manager,TC-004-015-BND,boundary,P2,Y,
E_M3_D004_08,M3_DLG-004,,,"E_M3_D004_08: 저장 후 계속 편집",manager,TC-004-016-BND,boundary,P2,Y,
E_SUBMITTING_01,M2_DLG-M023,,,"E_SUBMITTING_01 submitting=true",manager,TC-M023-001-BND,boundary,P2,Y,
E_IDLE_01,M2_DLG-M023,,,"E_IDLE_01 submitting=false",manager,TC-M023-002-BND,boundary,P2,Y,
E_SCORE_RANGE_01,M2_DLG-M024,,,"E_SCORE_RANGE_01 1미만 OR 10초과",manager,TC-M024-001-BND,boundary,P2,Y,
E_SCORE_NAN_01,M2_DLG-M024,,,"E_SCORE_NAN_01 숫자 아님",manager,TC-M024-002-BND,boundary,P2,Y,
E_SCORE_OK_01,M2_DLG-M024,,,"E_SCORE_OK_01",manager,TC-M024-003-BND,boundary,P2,Y,
E_ASSIGN_01,M1_DLG-M025,,,"E_ASSIGN_01 배정 클릭",manager,TC-M025-001-BND,boundary,P2,Y,
E_SELECTED_01,M2_DLG-M025,,,"E_SELECTED_01 있음",manager,TC-M025-002-BND,boundary,P2,Y,
E_NONE_01,M2_DLG-M025,,,"E_NONE_01 없음",manager,TC-M025-003-NEG,negative,P1,Y,
E_NAME_EMPTY_01,M2_DLG-M026,,,"E_NAME_EMPTY_01 trim=0",manager,TC-M026-001-BND,boundary,P2,Y,
E_NAME_OK_01,M2_DLG-M026,,,"E_NAME_OK_01",manager,TC-M026-002-BND,boundary,P2,Y,
E_RESULT_01,M1_DLG-M027,,,"E_RESULT_01 결과 있음",manager,TC-M027-001-BND,boundary,P2,Y,
E_CLOSE_AUTO_01,M1_DLG-M027,,,"E_CLOSE_AUTO_01",manager,TC-M027-002-BND,boundary,P2,Y,
E_QUERY_INPUT_01,M2_DLG-M027,,,"E_QUERY_INPUT_01 입력",manager,TC-M027-003-BND,boundary,P2,Y,
E_FILL_01,M2_DLG-M027,,,"E_FILL_01",manager,TC-M027-004-BND,boundary,P2,Y,
E_ADDRESSES,M3_DLG-M027,,,"",manager,TC-M027-005,positive,P2,Y,
E_FILL_ADDRESS_01,M3_DLG-M027,,,"E_FILL_ADDRESS_01",manager,TC-M027-006-BND,boundary,P2,Y,
E_FILL_ADDRESS_02,M3_DLG-M027,,,"E_FILL_ADDRESS_02",manager,TC-M027-007-BND,boundary,P2,Y,
E_FORM_OK_01,M3_DLG-M027,,,"E_FORM_OK_01",manager,TC-M027-008-BND,boundary,P2,Y,
E_FORM_OK_02,M3_DLG-M027,,,"E_FORM_OK_02",manager,TC-M027-009-BND,boundary,P2,Y,
E_RETURN_01,M3_DLG-M027,,,"E_RETURN_01",manager,TC-M027-010-BND,boundary,P2,Y,
E_MEMBER_EMPTY_01,M2_DLG-M029,,,"E_MEMBER_EMPTY_01 미선택",manager,TC-M029-001-BND,boundary,P2,Y,
E_REL_OK_01,M2_DLG-M029,,,"E_REL_OK_01 기본값 배우자",manager,TC-M029-002-BND,boundary,P2,Y,
E_BTN_DISABLED_01,M2_DLG-M029,,,"E_BTN_DISABLED_01 회원 미선택",manager,TC-M029-003-BND,boundary,P2,Y,
E_BTN_ENABLED_01,M2_DLG-M029,,,"E_BTN_ENABLED_01 회원 선택 완료",manager,TC-M029-004-BND,boundary,P2,Y,
E_INVALID_SAME_01,M1_DLG-M030,,,"E_INVALID_SAME_01 현재 등급 동일",manager,TC-M030-001-BND,boundary,P2,Y,
E_INVALID_REASON_01,M1_DLG-M030,,,"E_INVALID_REASON_01 사유 빈값",manager,TC-M030-002-BND,boundary,P2,Y,
E_STAY_03,M1_DLG-M030,,,"E_STAY_03",manager,TC-M030-003-BND,boundary,P2,Y,
E_NEXT_SAME_01,M2_DLG-M030,,,"E_NEXT_SAME_01 현재 등급 동일 선택",manager,TC-M030-004-BND,boundary,P2,Y,
E_NEXT_DIFF_01,M2_DLG-M030,,,"E_NEXT_DIFF_01 다른 등급 선택",manager,TC-M030-005-BND,boundary,P2,Y,
E_M1_OPEN_01,M1_DLG-050-001,,,"E_M1_OPEN_01",manager,TC-050-001-BND,boundary,P2,Y,
E_M2_DATE_01,M2_DLG-050-001,,,"E_M2_DATE_01: 기간 필터 선택",manager,TC-050-002-BND,boundary,P2,Y,
E_M2_DATE_ERR_01,M2_DLG-050-001,,,"E_M2_DATE_ERR_01: 시작 > 종료",manager,TC-050-003-BND,boundary,P2,Y,
E_M3_CLOSE_01,M3_DLG-050-001,,,"E_M3_CLOSE_01",manager,TC-050-004-BND,boundary,P2,Y,
E_M2_NO_TARGET_01,M2_DLG-050-002,,,"E_M2_NO_TARGET_01: 미선택",manager,TC-050-005-BND,boundary,P2,Y,
E_M2_SAME_01,M2_DLG-050-002,,,"E_M2_SAME_01: 현재 락커와 동일",manager,TC-050-006-BND,boundary,P2,Y,
E_M2_OCCUPIED_01,M2_DLG-050-002,,,"E_M2_OCCUPIED_01: 대상 사용중",manager,TC-050-007-BND,boundary,P2,Y,
E_M2_CANCEL_01,M2_DLG-050-003,,,"E_M2_CANCEL_01: 취소",manager,TC-050-008-BND,boundary,P2,Y,
E_M1_SUBMIT_01,M1_DLG-050-004,,,"E_M1_SUBMIT_01: 저장",manager,TC-050-009-BND,boundary,P2,Y,
E_M2_MEMBER_EMPTY_01,M2_DLG-050-004,,,"E_M2_MEMBER_EMPTY_01: 미선택",manager,TC-050-010-BND,boundary,P2,Y,
E_M2_MEMBER_OK_01,M2_DLG-050-004,,,"E_M2_MEMBER_OK_01: 선택됨",manager,TC-050-011-BND,boundary,P2,Y,
E_M2_DATE_EMPTY_01,M2_DLG-050-004,,,"E_M2_DATE_EMPTY_01: 만료일 미입력",manager,TC-050-012-NEG,negative,P1,Y,
E_M2_DATE_PAST_01,M2_DLG-050-004,,,"E_M2_DATE_PAST_01: 과거 날짜",manager,TC-050-013-BND,boundary,P2,Y,
E_M1_OPEN_02,M1_DLG-052-001,,,"E_M1_OPEN_02: 수정 모드",manager,TC-052-001-BND,boundary,P2,Y,
E_M1_SCAN_01,M1_DLG-052-001,,,"E_M1_SCAN_01: RFID 스캔",manager,TC-052-002-BND,boundary,P2,Y,
E_M1_MANUAL_01,M1_DLG-052-001,,,"E_M1_MANUAL_01: 수동 입력",manager,TC-052-003-BND,boundary,P2,Y,
E_M2_CARD_EMPTY_01,M2_DLG-052-001,,,"E_M2_CARD_EMPTY_01: 미입력",manager,TC-052-004-BND,boundary,P2,Y,
E_M2_CARD_DUP_01,M2_DLG-052-001,,,"E_M2_CARD_DUP_01: 중복",manager,TC-052-005-NEG,negative,P1,Y,
E_M2_CARD_OK_01,M2_DLG-052-001,,,"E_M2_CARD_OK_01: 유효",manager,TC-052-006-BND,boundary,P2,Y,
E_M2_TYPE_EMPTY_01,M2_DLG-052-001,,,"E_M2_TYPE_EMPTY_01: 미선택",manager,TC-052-007-BND,boundary,P2,Y,
E_M2_TYPE_OK_01,M2_DLG-052-001,,,"E_M2_TYPE_OK_01: 선택됨",manager,TC-052-008-BND,boundary,P2,Y,
E_M3_DUP_01,M3_DLG-052-001,,,"E_M3_DUP_01: 중복",manager,TC-052-009-NEG,negative,P1,Y,
E_M1_SEARCH_01,M1_DLG-052-002,,,"E_M1_SEARCH_01: 조회",manager,TC-052-010-BND,boundary,P2,Y,
E_M1_EMPTY_01,M1_DLG-052-002,,,"E_M1_EMPTY_01: 결과 없음",manager,TC-052-011-NEG,negative,P1,Y,
E_M3_RESULT_01,M3_DLG-052-002,,,"E_M3_RESULT_01: 결과 있음",manager,TC-052-012-BND,boundary,P2,Y,
E_M1_INPUT_01,M1_DLG-052-003,,,"E_M1_INPUT_01: 텍스트 입력",manager,TC-052-013-BND,boundary,P2,Y,
E_M1_MATCH_01,M1_DLG-052-003,,,"E_M1_MATCH_01: 일치",manager,TC-052-014-BND,boundary,P2,Y,
E_M1_MISMATCH_01,M1_DLG-052-003,,,"E_M1_MISMATCH_01: 불일치",manager,TC-052-015-BND,boundary,P2,Y,
E_M2_MISMATCH_01,M2_DLG-052-003,,,"E_M2_MISMATCH_01: 불일치",manager,TC-052-016-BND,boundary,P2,Y,
E_M2_MATCH_01,M2_DLG-052-003,,,"E_M2_MATCH_01: 일치",manager,TC-052-017-BND,boundary,P2,Y,
E_M1_OPEN_NEW_01,M1_DLG-053-001,,,"E_M1_OPEN_NEW_01: 등록",manager,TC-053-001-BND,boundary,P2,Y,
E_M1_OPEN_EDIT_01,M1_DLG-053-001,,,"E_M1_OPEN_EDIT_01: 수정",manager,TC-053-002-BND,boundary,P2,Y,
E_M1_EDIT_OK_01,M1_DLG-053-001,,,"E_M1_EDIT_OK_01: 수정 성공",manager,TC-053-003-BND,boundary,P2,Y,
E_M2_CAT_EMPTY_01,M2_DLG-056-001,,,"E_M2_CAT_EMPTY_01: 미선택",manager,TC-056-001-BND,boundary,P2,Y,
E_M2_CAT_OK_01,M2_DLG-056-001,,,"E_M2_CAT_OK_01: 선택됨",manager,TC-056-002-BND,boundary,P2,Y,
E_M2_LOC_EMPTY_01,M2_DLG-056-001,,,"E_M2_LOC_EMPTY_01: 미입력",manager,TC-056-003-BND,boundary,P2,Y,
E_M2_LOC_OK_01,M2_DLG-056-001,,,"E_M2_LOC_OK_01: 입력됨",manager,TC-056-004-BND,boundary,P2,Y,
E_M2_CYCLE_EMPTY_01,M2_DLG-056-001,,,"E_M2_CYCLE_EMPTY_01: 미선택",manager,TC-056-005-BND,boundary,P2,Y,
E_M2_CYCLE_OK_01,M2_DLG-056-001,,,"E_M2_CYCLE_OK_01: 선택됨",manager,TC-056-006-BND,boundary,P2,Y,
E_M2_EQUIP_EMPTY_01,M2_DLG-056-002,,,"E_M2_EQUIP_EMPTY_01: 미선택",manager,TC-056-007-BND,boundary,P2,Y,
E_M2_EQUIP_OK_01,M2_DLG-056-002,,,"E_M2_EQUIP_OK_01: 선택됨",manager,TC-056-008-BND,boundary,P2,Y,
E_M2_INSP_EMPTY_01,M2_DLG-056-002,,,"E_M2_INSP_EMPTY_01: 미선택",manager,TC-056-009-BND,boundary,P2,Y,
E_M2_INSP_OK_01,M2_DLG-056-002,,,"E_M2_INSP_OK_01: 선택됨",manager,TC-056-010-BND,boundary,P2,Y,
E_M2_CONTENT_EMPTY_01,M2_DLG-056-002,,,"E_M2_CONTENT_EMPTY_01: 미입력",manager,TC-056-011-BND,boundary,P2,Y,
E_M2_CONTENT_OK_01,M2_DLG-056-002,,,"E_M2_CONTENT_OK_01: 입력됨",manager,TC-056-012-BND,boundary,P2,Y,
E_M2_SAFETY_EMPTY_01,M2_DLG-057-001,,,"E_M2_SAFETY_EMPTY_01: 미입력",manager,TC-057-001-BND,boundary,P2,Y,
E_M2_SAFETY_NEG_01,M2_DLG-057-001,,,"E_M2_SAFETY_NEG_01: 0 이하",manager,TC-057-002-BND,boundary,P2,Y,
E_M2_SAFETY_OK_01,M2_DLG-057-001,,,"E_M2_SAFETY_OK_01: 유효",manager,TC-057-003-BND,boundary,P2,Y,
E_M1_OPEN_IN_01,M1_DLG-057-002,,,"E_M1_OPEN_IN_01",manager,TC-057-004-BND,boundary,P2,Y,
E_M1_OPEN_OUT_01,M1_DLG-057-002,,,"E_M1_OPEN_OUT_01",manager,TC-057-005-BND,boundary,P2,Y,
E_M1_IN_SUBMIT_01,M1_DLG-057-002,,,"E_M1_IN_SUBMIT_01: 확인",manager,TC-057-006-BND,boundary,P2,Y,
E_M1_IN_OK_01,M1_DLG-057-002,,,"E_M1_IN_OK_01: 성공",manager,TC-057-007-BND,boundary,P2,Y,
E_M1_IN_ERR_01,M1_DLG-057-002,,,"E_M1_IN_ERR_01: 실패",manager,TC-057-008-NEG,negative,P1,Y,
E_M1_OUT_SUBMIT_01,M1_DLG-057-002,,,"E_M1_OUT_SUBMIT_01: 확인",manager,TC-057-009-BND,boundary,P2,Y,
E_M1_OUT_OK_01,M1_DLG-057-002,,,"E_M1_OUT_OK_01: 성공",manager,TC-057-010-BND,boundary,P2,Y,
E_M1_OUT_ERR_01,M1_DLG-057-002,,,"E_M1_OUT_ERR_01: 실패",manager,TC-057-011-NEG,negative,P1,Y,
E_M2_QTY_EXCEED_01,M2_DLG-057-002,,,"E_M2_QTY_EXCEED_01: 출고 > 현재고",manager,TC-057-012-BND,boundary,P2,Y,
E_M2_OUT_OK_01,M2_DLG-057-002,,,"E_M2_OUT_OK_01: 출고 유효",manager,TC-057-013-BND,boundary,P2,Y,
E_M3_IN_OK_01,M3_DLG-057-002,,,"E_M3_IN_OK_01: 입고 성공",manager,TC-057-014-BND,boundary,P2,Y,
E_M3_OUT_OK_01,M3_DLG-057-002,,,"E_M3_OUT_OK_01: 출고 성공",manager,TC-057-015-BND,boundary,P2,Y,
E_M3_OUT_LOW_01,M3_DLG-057-002,,,"E_M3_OUT_LOW_01: 안전재고 미달",manager,TC-057-016-BND,boundary,P2,Y,
E_M2_EMPTY_02,M2_DLG-058-001,,,"E_M2_EMPTY_02: 유형 미선택",manager,TC-058-001-BND,boundary,P2,Y,
E_M2_OK_02,M2_DLG-058-001,,,"E_M2_OK_02: 유효",manager,TC-058-002-BND,boundary,P2,Y,
E_M2_EMPTY_03,M2_DLG-058-001,,,"E_M2_EMPTY_03: 담당자 미지정",manager,TC-058-003-BND,boundary,P2,Y,
E_M2_OK_03,M2_DLG-058-001,,,"E_M2_OK_03: 유효",manager,TC-058-004-BND,boundary,P2,Y,
E_M2_EMPTY_04,M2_DLG-058-001,,,"E_M2_EMPTY_04: 일시 미입력",manager,TC-058-005-BND,boundary,P2,Y,
E_M2_PAST_01,M2_DLG-058-001,,,"E_M2_PAST_01: 과거 일시",manager,TC-058-006-BND,boundary,P2,Y,
E_M2_OK_04,M2_DLG-058-001,,,"E_M2_OK_04: 유효",manager,TC-058-007-BND,boundary,P2,Y,
E_F3_RENT_01,F3_SCR-055,,,"E_F3_RENT_01",manager,TC-055-001-BND,boundary,P2,Y,
E_F3_RETURN_01,F3_SCR-055,,,"E_F3_RETURN_01",manager,TC-055-002-BND,boundary,P2,Y,
E_F3_WASH_01,F3_SCR-055,,,"E_F3_WASH_01",manager,TC-055-003-BND,boundary,P2,Y,
E_F3_TAB_STOCK_01,F3_SCR-055,,,"E_F3_TAB_STOCK_01",manager,TC-055-004-BND,boundary,P2,Y,
E_F3_TAB_HISTORY_01,F3_SCR-055,,,"E_F3_TAB_HISTORY_01",manager,TC-055-005-BND,boundary,P2,Y,
E_F4_ITEM_01,F4_SCR-055,,,"E_F4_ITEM_01: 품목 필터",manager,TC-055-006-BND,boundary,P2,Y,
E_F4_TOP_01,F4_SCR-055,,,"E_F4_TOP_01: 상의",manager,TC-055-007-BND,boundary,P2,Y,
E_F4_BOTTOM_01,F4_SCR-055,,,"E_F4_BOTTOM_01: 하의",manager,TC-055-008-BND,boundary,P2,Y,
E_F4_TOWEL_01,F4_SCR-055,,,"E_F4_TOWEL_01: 수건",manager,TC-055-009-BND,boundary,P2,Y,
E_F4_RENTED_01,F4_SCR-055,,,"E_F4_RENTED_01: 대여중",manager,TC-055-010-BND,boundary,P2,Y,
E_F4_WASHING_01,F4_SCR-055,,,"E_F4_WASHING_01: 세탁중",manager,TC-055-011-BND,boundary,P2,Y,
E_F5_RENT_01,F5_SCR-055,,,"E_F5_RENT_01: 대여 처리 버튼",manager,TC-055-012-BND,boundary,P2,Y,
E_F5_RENT_OK_01,F5_SCR-055,,,"E_F5_RENT_OK_01: 확인",manager,TC-055-013-BND,boundary,P2,Y,
E_F5_RENT_CANCEL_01,F5_SCR-055,,,"E_F5_RENT_CANCEL_01: 취소",manager,TC-055-014-BND,boundary,P2,Y,
E_F5_ADJ_OK_01,F5_SCR-055,,,"E_F5_ADJ_OK_01: 확인",manager,TC-055-015-BND,boundary,P2,Y,
E_F5_ADJ_CANCEL_01,F5_SCR-055,,,"E_F5_ADJ_CANCEL_01: 취소",manager,TC-055-016-BND,boundary,P2,Y,
E_F6_RENTED_01,F6_SCR-055,,,"E_F6_RENTED_01: 대여중",manager,TC-055-017-BND,boundary,P2,Y,
E_F6_WASHING_01,F6_SCR-055,,,"E_F6_WASHING_01: 세탁중",manager,TC-055-018-BND,boundary,P2,Y,
E_F8_RENT_01,F8_SCR-055,,,"E_F8_RENT_01: 대여 처리",manager,TC-055-019-BND,boundary,P2,Y,
E_F8_RENT_ERR_01,F8_SCR-055,,,"E_F8_RENT_ERR_01: 서버 오류",manager,TC-055-020-NEG,negative,P1,Y,
E_F8_RETURN_01,F8_SCR-055,,,"E_F8_RETURN_01: 반납 처리",manager,TC-055-021-BND,boundary,P2,Y,
E_F8_RETURN_ERR_01,F8_SCR-055,,,"E_F8_RETURN_ERR_01: 서버 오류",manager,TC-055-022-NEG,negative,P1,Y,
E_F9_RENT_OK_01,F9_SCR-055,,,"E_F9_RENT_OK_01",manager,TC-055-023-BND,boundary,P2,Y,
E_F9_RETURN_OK_01,F9_SCR-055,,,"E_F9_RETURN_OK_01",manager,TC-055-024-BND,boundary,P2,Y,
E_F9_WASH_OK_01,F9_SCR-055,,,"E_F9_WASH_OK_01",manager,TC-055-025-BND,boundary,P2,Y,
E_F9_RENT_ERR_01,F9_SCR-055,,,"E_F9_RENT_ERR_01",manager,TC-055-026-BND,boundary,P2,Y,
E_F9_RETURN_ERR_01,F9_SCR-055,,,"E_F9_RETURN_ERR_01",manager,TC-055-027-BND,boundary,P2,Y,
E_F2_ADD_EQUIP_01,F2_SCR-056,,,"E_F2_ADD_EQUIP_01: + 장비 등록",manager,TC-056-013-BND,boundary,P0,Y,
E_F2_ADD_INSP_01,F2_SCR-056,,,"E_F2_ADD_INSP_01: + 점검 등록",manager,TC-056-014-BND,boundary,P0,Y,
E_F2_INSP_OK_01,F2_SCR-056,,,"E_F2_INSP_OK_01: 유효",manager,TC-056-015-BND,boundary,P0,Y,
E_F2_INSP_FAIL_01,F2_SCR-056,,,"E_F2_INSP_FAIL_01: 필수 필드 누락",manager,TC-056-016-BND,boundary,P0,Y,
E_F2_INSP_SUCCESS_01,F2_SCR-056,,,"E_F2_INSP_SUCCESS_01: 성공",manager,TC-056-017-BND,boundary,P0,Y,
E_F2_INSP_ERR_01,F2_SCR-056,,,"E_F2_INSP_ERR_01: 500 오류",manager,TC-056-018-NEG,negative,P0,Y,
E_F3_ADD_EQUIP_01,F3_SCR-056,,,"E_F3_ADD_EQUIP_01",manager,TC-056-019-BND,boundary,P2,Y,
E_F3_ADD_INSP_01,F3_SCR-056,,,"E_F3_ADD_INSP_01",manager,TC-056-020-BND,boundary,P2,Y,
E_F3_INSP_LOG_01,F3_SCR-056,,,"E_F3_INSP_LOG_01",manager,TC-056-021-BND,boundary,P2,Y,
E_F3_REPAIR_01,F3_SCR-056,,,"E_F3_REPAIR_01",manager,TC-056-022-BND,boundary,P2,Y,
E_F3_TAB_LIST_01,F3_SCR-056,,,"E_F3_TAB_LIST_01",manager,TC-056-023-BND,boundary,P2,Y,
E_F3_TAB_SCHED_01,F3_SCR-056,,,"E_F3_TAB_SCHED_01",manager,TC-056-024-BND,boundary,P2,Y,
E_F3_TAB_REPAIR_01,F3_SCR-056,,,"E_F3_TAB_REPAIR_01",manager,TC-056-025-BND,boundary,P2,Y,
E_F4_CATEGORY_01,F4_SCR-056,,,"E_F4_CATEGORY_01: 카테고리 필터",manager,TC-056-026-BND,boundary,P2,Y,
E_F4_CARDIO_01,F4_SCR-056,,,"E_F4_CARDIO_01: 유산소",manager,TC-056-027-BND,boundary,P2,Y,
E_F4_UPPER_01,F4_SCR-056,,,"E_F4_UPPER_01: 상체",manager,TC-056-028-BND,boundary,P2,Y,
E_F4_LOWER_01,F4_SCR-056,,,"E_F4_LOWER_01: 하체",manager,TC-056-029-BND,boundary,P2,Y,
E_F4_NORMAL_01,F4_SCR-056,,,"E_F4_NORMAL_01: 정상",manager,TC-056-030-BND,boundary,P2,Y,
E_F4_NEED_01,F4_SCR-056,,,"E_F4_NEED_01: 점검필요",manager,TC-056-031-BND,boundary,P2,Y,
E_F4_REPAIR_01,F4_SCR-056,,,"E_F4_REPAIR_01: 수리중",manager,TC-056-032-BND,boundary,P2,Y,
E_F4_DISCARD_01,F4_SCR-056,,,"E_F4_DISCARD_01: 폐기예정",manager,TC-056-033-BND,boundary,P2,Y,
E_F5_ADD_EQUIP_01,F5_SCR-056,,,"E_F5_ADD_EQUIP_01: + 장비 등록",manager,TC-056-034-BND,boundary,P2,Y,
E_F5_EDIT_EQUIP_01,F5_SCR-056,,,"E_F5_EDIT_EQUIP_01: 수정 버튼",manager,TC-056-035-BND,boundary,P2,Y,
E_F5_ADD_INSP_01,F5_SCR-056,,,"E_F5_ADD_INSP_01: + 점검 등록",manager,TC-056-036-BND,boundary,P2,Y,
E_F6_NORMAL_01,F6_SCR-056,,,"E_F6_NORMAL_01: 정상",manager,TC-056-037-BND,boundary,P2,Y,
E_F6_NEED_01,F6_SCR-056,,,"E_F6_NEED_01: 점검필요",manager,TC-056-038-BND,boundary,P2,Y,
E_F6_REPAIR_01,F6_SCR-056,,,"E_F6_REPAIR_01: 수리중",manager,TC-056-039-BND,boundary,P2,Y,
E_F6_DISCARD_01,F6_SCR-056,,,"E_F6_DISCARD_01: 폐기예정",manager,TC-056-040-BND,boundary,P2,Y,
E_F8_REG_01,F8_SCR-056,,,"E_F8_REG_01: 장비 등록",manager,TC-056-041-BND,boundary,P2,Y,
E_F8_CAT_EMPTY_01,F8_SCR-056,,,"E_F8_CAT_EMPTY_01: 카테고리 미선택",manager,TC-056-042-BND,boundary,P2,Y,
E_F8_NOTIFY_01,F8_SCR-056,,,"E_F8_NOTIFY_01: D-7 점검 주기 도래",manager,TC-056-043-BND,boundary,P2,Y,
E_F9_EQUIP_CREATE_OK_01,F9_SCR-056,,,"E_F9_EQUIP_CREATE_OK_01",manager,TC-056-044-BND,boundary,P2,Y,
E_F9_EQUIP_EDIT_OK_01,F9_SCR-056,,,"E_F9_EQUIP_EDIT_OK_01",manager,TC-056-045-BND,boundary,P2,Y,
E_F9_INSP_CREATE_OK_01,F9_SCR-056,,,"E_F9_INSP_CREATE_OK_01",manager,TC-056-046-BND,boundary,P2,Y,
E_F9_NOTIFY_01,F9_SCR-056,,,"E_F9_NOTIFY_01",manager,TC-056-047-BND,boundary,P2,Y,
E_F9_WARRANTY_01,F9_SCR-056,,,"E_F9_WARRANTY_01",manager,TC-056-048-BND,boundary,P2,Y,
E_F2_IN_01,F2_SCR-057,,,"E_F2_IN_01: 입고 처리",manager,TC-057-017-BND,boundary,P0,Y,
E_F2_IN_SUCCESS_01,F2_SCR-057,,,"E_F2_IN_SUCCESS_01: 성공",manager,TC-057-018-BND,boundary,P0,Y,
E_F2_OUT_01,F2_SCR-057,,,"E_F2_OUT_01: 출고 처리",manager,TC-057-019-BND,boundary,P0,Y,
E_F2_OUT_OK_01,F2_SCR-057,,,"E_F2_OUT_OK_01: 유효",manager,TC-057-020-BND,boundary,P0,Y,
E_F2_OUT_ZERO_01,F2_SCR-057,,,"E_F2_OUT_ZERO_01: 재고 부족",manager,TC-057-021-BND,boundary,P0,Y,
E_F2_OUT_SUCCESS_01,F2_SCR-057,,,"E_F2_OUT_SUCCESS_01: 성공",manager,TC-057-022-BND,boundary,P0,Y,
E_F2_OUT_ERR_01,F2_SCR-057,,,"E_F2_OUT_ERR_01: 실패",manager,TC-057-023-NEG,negative,P0,Y,
E_F3_REG_01,F3_SCR-057,,,"E_F3_REG_01",manager,TC-057-024-BND,boundary,P2,Y,
E_F3_ORDER_01,F3_SCR-057,,,"E_F3_ORDER_01",manager,TC-057-025-BND,boundary,P2,Y,
E_F3_IN_01,F3_SCR-057,,,"E_F3_IN_01",manager,TC-057-026-BND,boundary,P2,Y,
E_F3_OUT_01,F3_SCR-057,,,"E_F3_OUT_01",manager,TC-057-027-BND,boundary,P2,Y,
E_F3_TAB_HIST_01,F3_SCR-057,,,"E_F3_TAB_HIST_01",manager,TC-057-028-BND,boundary,P2,Y,
E_F3_TAB_ORDER_01,F3_SCR-057,,,"E_F3_TAB_ORDER_01",manager,TC-057-029-BND,boundary,P2,Y,
E_F4_CAUTION_01,F4_SCR-057,,,"E_F4_CAUTION_01: 주의",manager,TC-057-030-BND,boundary,P2,Y,
E_F4_SHORT_01,F4_SCR-057,,,"E_F4_SHORT_01: 부족",manager,TC-057-031-BND,boundary,P2,Y,
E_F4_OUT_01,F4_SCR-057,,,"E_F4_OUT_01: 품절",manager,TC-057-032-BND,boundary,P2,Y,
E_F5_REG_01,F5_SCR-057,,,"E_F5_REG_01: + 소모품 등록",manager,TC-057-033-BND,boundary,P2,Y,
E_F5_IN_01,F5_SCR-057,,,"E_F5_IN_01: 입고 + 버튼",manager,TC-057-034-BND,boundary,P2,Y,
